name,latitude,longitude,datetime,temp,dew,precip,windgust,windspeed,cloudcover,solarradiation,solarenergy,uvindex
Manila,14.596,120.977,2025-10-01T00:00:00,27,26,0,6.8,5.4,99.9,0,0,0
Manila,14.596,120.977,2025-10-01T01:00:00,27,26,0.1,7.9,5.4,90.4,0,0,0
Manila,14.596,120.977,2025-10-01T02:00:00,25.8,25.1,0.3,10.4,4.1,98.8,0,0,0
Manila,14.596,120.977,2025-10-01T03:00:00,26,26,0.1,6.8,9.3,89.2,0,0,0
Manila,14.596,120.977,2025-10-01T04:00:00,26,26,0.2,6.8,3.6,89.2,0,0,0
Manila,14.596,120.977,2025-10-01T05:00:00,24.7,23.9,0.2,7.9,0,64.2,0,0,0
Manila,14.596,120.977,2025-10-01T06:00:00,26,26,0.2,9.4,3.6,55.4,11,0,0
Manila,14.596,120.977,2025-10-01T07:00:00,28,26,0,13.3,3.7,25.5,75,0.3,1
Manila,14.596,120.977,2025-10-01T08:00:00,26.9,24.7,0,15.1,4.7,53.9,354,1.3,4
Manila,14.596,120.977,2025-10-01T09:00:00,31,25,0.2,18,5.4,25.2,465,1.7,5
Manila,14.596,120.977,2025-10-01T10:00:00,31,25,0.4,20.2,13,25,709,2.6,7
Manila,14.596,120.977,2025-10-01T11:00:00,30.6,23.8,0.5,21.2,7.8,67.7,241,0.9,2
Manila,14.596,120.977,2025-10-01T12:00:00,29.2,22.8,0.4,21.6,24.6,30,436,1.6,4
Manila,14.596,120.977,2025-10-01T13:00:00,29.2,21.8,0.1,21.2,23,30,206,0.7,2
Manila,14.596,120.977,2025-10-01T14:00:00,30.2,23.7,0.2,19.4,12.5,82.7,243,0.9,2
Manila,14.596,120.977,2025-10-01T15:00:00,33,25,0,18.7,13,55.2,81,0.3,1
Manila,14.596,120.977,2025-10-01T16:00:00,32,25,0,16.2,9.4,25.2,52,0.2,1
Manila,14.596,120.977,2025-10-01T17:00:00,30.8,25.8,0.3,15.1,7.2,88,32,0.1,0
Manila,14.596,120.977,2025-10-01T18:00:00,28,22.4,0.4,11.5,20.9,25.4,0,0,0
Manila,14.596,120.977,2025-10-01T19:00:00,30,25,0,10.8,9.3,55.4,0,0,0
Manila,14.596,120.977,2025-10-01T20:00:00,27.7,25,0,9.4,3.3,19.4,0,0,0
Manila,14.596,120.977,2025-10-01T21:00:00,26.6,22.6,0,7.2,19.2,30.4,0,0,0
Manila,14.596,120.977,2025-10-01T22:00:00,26.6,21.8,0,6.8,17.4,30.4,0,0,0
Manila,14.596,120.977,2025-10-01T23:00:00,26.9,25,0.1,6.5,3.7,15.9,0,0,0
Manila,14.596,120.977,2025-10-02T00:00:00,25,22.6,0.2,10.4,15.5,35.4,0,0,0
Manila,14.596,120.977,2025-10-02T01:00:00,28,25,0.3,15.8,5.4,55.4,0,0,0
Manila,14.596,120.977,2025-10-02T02:00:00,25.6,24.2,0.1,14.8,1.8,17.8,0,0,0
Manila,14.596,120.977,2025-10-02T03:00:00,28,25,0,4.7,3.6,25.5,0,0,0
Manila,14.596,120.977,2025-10-02T04:00:00,24.6,23.6,0,4.7,13.4,40.2,0,0,0
Manila,14.596,120.977,2025-10-02T05:00:00,24.7,23.6,0,6.5,4.5,18.1,0,0,0
Manila,14.596,120.977,2025-10-02T06:00:00,24.6,23.8,0.1,6.8,8.2,50.3,13,0,0
Manila,14.596,120.977,2025-10-02T07:00:00,28,26,0,7.6,0,25.5,74,0.3,1
Manila,14.596,120.977,2025-10-02T08:00:00,25.8,24.9,0,9,4.3,93.2,235,0.8,2
Manila,14.596,120.977,2025-10-02T09:00:00,26.2,23.8,0.1,11.5,18.2,23,245,0.9,2
Manila,14.596,120.977,2025-10-02T10:00:00,30,25,0.1,12.2,12.9,25.5,521,1.9,5
Manila,14.596,120.977,2025-10-02T11:00:00,30.5,23.8,0.2,17.3,4.7,87.7,546,2,5
Manila,14.596,120.977,2025-10-02T12:00:00,31,26,0.2,21.2,16.5,55.4,662,2.4,7
Manila,14.596,120.977,2025-10-02T13:00:00,28.2,24,0.4,22.3,20.2,54.4,653,2.4,7
Manila,14.596,120.977,2025-10-02T14:00:00,30.4,23.9,1.3,19.1,8.5,89.2,103,0.4,1
Manila,14.596,120.977,2025-10-02T15:00:00,25,25,0.3,16.6,12.9,99.9,59,0.2,1
Manila,14.596,120.977,2025-10-02T16:00:00,28,26,0.1,13.7,5.4,90.4,114,0.4,1
Manila,14.596,120.977,2025-10-02T17:00:00,28.3,24.4,2.3,15.5,7.6,88.4,32,0.1,0
Manila,14.596,120.977,2025-10-02T18:00:00,28,26,0,10.4,5.5,25.5,0,0,0
Manila,14.596,120.977,2025-10-02T19:00:00,27,26,0,6.1,1.9,90.8,0,0,0
Manila,14.596,120.977,2025-10-02T20:00:00,25.9,24.5,0,6.8,4.5,94,0,0,0
Manila,14.596,120.977,2025-10-02T21:00:00,26,26,0,6.5,1.8,25.5,0,0,0
Manila,14.596,120.977,2025-10-02T22:00:00,27,25,0.1,10.1,5.4,90.4,0,0,0
Manila,14.596,120.977,2025-10-02T23:00:00,25.8,24.3,0,12.6,0.8,74.8,0,0,0
Manila,14.596,120.977,2025-10-03T00:00:00,26,25,0.2,14.8,5.4,90.4,0,0,0
Manila,14.596,120.977,2025-10-03T01:00:00,27,25,0.5,14,5.4,90.4,0,0,0
Manila,14.596,120.977,2025-10-03T02:00:00,25.6,24.1,0.6,16.2,3.7,82.6,0,0,0
Manila,14.596,120.977,2025-10-03T03:00:00,27,26,1.3,18,1.8,99.9,0,0,0
Manila,14.596,120.977,2025-10-03T04:00:00,26,26,2.5,23,3.7,89.2,0,0,0
Manila,14.596,120.977,2025-10-03T05:00:00,25.3,24.7,1.7,24.1,3.5,98.8,0,0,0
Manila,14.596,120.977,2025-10-03T06:00:00,27,26,3.6,24.5,3.6,99.9,0,0,0
Manila,14.596,120.977,2025-10-03T07:00:00,27,25,5.1,30.2,14.7,99.9,17,0.1,0
Manila,14.596,120.977,2025-10-03T08:00:00,26.1,24.8,1.9,36,5.3,100,44,0.2,0
Manila,14.596,120.977,2025-10-03T09:00:00,27,25,1.5,44.3,18.3,99.9,53,0.2,1
Manila,14.596,120.977,2025-10-03T10:00:00,26,25,2.5,50.8,24.1,100,65,0.2,1
Manila,14.596,120.977,2025-10-03T11:00:00,25.7,24.3,1.8,52.6,8.7,100,67,0.2,1
Manila,14.596,120.977,2025-10-03T12:00:00,26,25,1.3,35.3,14.8,100,60,0.2,1
Manila,14.596,120.977,2025-10-03T13:00:00,25,24,1.6,48.2,14.8,100,72,0.3,1
Manila,14.596,120.977,2025-10-03T14:00:00,25,24.4,1.9,51.8,7.9,100,102,0.4,1
Manila,14.596,120.977,2025-10-03T15:00:00,26,26,2.9,40.3,7.8,100,32,0.1,0
Manila,14.596,120.977,2025-10-03T16:00:00,26,26,3.1,37.4,7.7,100,13,0,0
Manila,14.596,120.977,2025-10-03T17:00:00,25.3,25,2.9,57.6,3.7,100,3,0,0
Manila,14.596,120.977,2025-10-03T18:00:00,25.2,24.2,2.3,32.4,3.6,100,0,0,0
Manila,14.596,120.977,2025-10-03T19:00:00,25.2,24.1,1.3,28.8,3.8,100,0,0,0
Manila,14.596,120.977,2025-10-03T20:00:00,25.3,24.6,0.4,25.6,4.5,100,0,0,0
Manila,14.596,120.977,2025-10-03T21:00:00,27,26,0.1,23.4,5.4,100,0,0,0
Manila,14.596,120.977,2025-10-03T22:00:00,27,26,0.1,21.2,3.6,100,0,0,0
Manila,14.596,120.977,2025-10-03T23:00:00,25.4,24.8,0.1,19.4,3.3,89.5,0,0,0
Manila,14.596,120.977,2025-10-04T00:00:00,27,26,0,16.9,3.6,55.5,0,0,0
Manila,14.596,120.977,2025-10-04T01:00:00,26,26,0,13,7.6,55.5,0,0,0
Manila,14.596,120.977,2025-10-04T02:00:00,25.2,24.2,0,11.9,4.1,91.6,0,0,0
Manila,14.596,120.977,2025-10-04T03:00:00,25,25,0,7.2,0,25.5,0,0,0
Manila,14.596,120.977,2025-10-04T04:00:00,25,25,0,7.9,5.4,89.3,0,0,0
Manila,14.596,120.977,2025-10-04T05:00:00,24.3,23.5,0,8.3,3.7,45.2,0,0,0
Manila,14.596,120.977,2025-10-04T06:00:00,25,25,0,8.3,0,25.5,17,0.1,0
Manila,14.596,120.977,2025-10-04T07:00:00,27,26,0,11.2,3.6,25.5,62,0.2,1
Manila,14.596,120.977,2025-10-04T08:00:00,27.4,24.8,0,21.2,3.9,84.1,296,1.1,3
Manila,14.596,120.977,2025-10-04T09:00:00,30,25,0.1,22.7,11.2,25.5,510,1.8,5
Manila,14.596,120.977,2025-10-04T10:00:00,31,25,0.2,20.2,11.2,25.5,601,2.2,6
Manila,14.596,120.977,2025-10-04T11:00:00,31.7,24.6,3.5,19.4,8.3,87,669,2.4,7
Manila,14.596,120.977,2025-10-04T12:00:00,29.5,22.7,5.4,19.8,14.5,25.4,625,2.3,6
Manila,14.596,120.977,2025-10-04T13:00:00,32.9,24,1.7,21.6,13,90.8,134,0.5,1
Manila,14.596,120.977,2025-10-04T14:00:00,30.9,23.8,0.7,16.9,9.6,95.5,336,1.2,3
Manila,14.596,120.977,2025-10-04T15:00:00,26,23,0.4,12.6,20.5,99.9,71,0.3,1
Manila,14.596,120.977,2025-10-04T16:00:00,27,25,0.2,13.3,7.6,99.9,61,0.2,1
Manila,14.596,120.977,2025-10-04T17:00:00,27.3,24.3,0.1,12.6,5,96.7,24,0.1,0
Manila,14.596,120.977,2025-10-04T18:00:00,28,26,0,6.5,5.4,89.2,0,0,0
Manila,14.596,120.977,2025-10-04T19:00:00,27,26,0,6.8,3.6,89.2,0,0,0
Manila,14.596,120.977,2025-10-04T20:00:00,26.7,24.5,0,6.5,5.1,94.2,0,0,0
Manila,14.596,120.977,2025-10-04T21:00:00,24.2,20.3,0,7.6,14,32.8,0,0,0
Manila,14.596,120.977,2025-10-04T22:00:00,26,24,0,9,0,25.2,0,0,0
Manila,14.596,120.977,2025-10-04T23:00:00,25.1,23.7,0,8.6,1.3,64.7,0,0,0
Manila,14.596,120.977,2025-10-05T00:00:00,26,25,0,7.2,3.6,55.4,0,0,0
Manila,14.596,120.977,2025-10-05T01:00:00,25,25,0,7.2,5.4,55.2,0,0,0
Manila,14.596,120.977,2025-10-05T02:00:00,24.7,23.5,0,8.6,3.4,55.6,0,0,0
Manila,14.596,120.977,2025-10-05T03:00:00,25,25,0,7.6,1.8,25.2,0,0,0
Manila,14.596,120.977,2025-10-05T04:00:00,25,25,0,4.3,1.8,25.2,0,0,0
Manila,14.596,120.977,2025-10-05T05:00:00,25,25,0,4.3,1.8,25.2,0,0,0
Manila,14.596,120.977,2025-10-05T06:00:00,25,25,0,4.3,0,25.5,13,0,0
Manila,14.596,120.977,2025-10-05T07:00:00,27,26,0,8.6,3.6,25.5,60,0.2,1
Manila,14.596,120.977,2025-10-05T08:00:00,28,24.1,0,11.5,3.7,71.3,349,1.3,3
Manila,14.596,120.977,2025-10-05T09:00:00,31,25,0,12.2,7.5,25.2,611,2.2,6
Manila,14.596,120.977,2025-10-05T10:00:00,32,24,0,14.8,7.6,25.2,578,2.1,6
Manila,14.596,120.977,2025-10-05T11:00:00,30.4,25,0,16.6,10.8,57.4,291,1,3
Manila,14.596,120.977,2025-10-05T12:00:00,31,26,0.6,18,18.3,25.2,610,2.2,6
Manila,14.596,120.977,2025-10-05T13:00:00,32,25,0.1,33.5,14.8,25.2,208,0.7,2
Manila,14.596,120.977,2025-10-05T14:00:00,32.1,23.3,0.1,19.1,7.8,55,411,1.5,4
Manila,14.596,120.977,2025-10-05T15:00:00,31,25,0,17.6,13,67.7,274,1,3
Manila,14.596,120.977,2025-10-05T16:00:00,31,24,0.7,14,13,25,125,0.5,1
Manila,14.596,120.977,2025-10-05T17:00:00,30,25,0,11.9,5.9,93.5,36,0.1,0
Manila,14.596,120.977,2025-10-05T18:00:00,30,25,0,6.1,16.5,25.2,0,0,0
Manila,14.596,120.977,2025-10-05T19:00:00,29,25,0,5.4,11.1,25.2,0,0,0
Manila,14.596,120.977,2025-10-05T20:00:00,28.1,25,0,6.5,1,78.7,0,0,0
Manila,14.596,120.977,2025-10-05T21:00:00,28,26,0,6.1,7.5,89.2,0,0,0
Manila,14.596,120.977,2025-10-05T22:00:00,28,26,0,5,3.6,89.2,0,0,0
Manila,14.596,120.977,2025-10-05T23:00:00,27,25.5,0,5,4.3,58.4,0,0,0
Manila,14.596,120.977,2025-10-06T00:00:00,27,26,0,5,3.6,89.9,0,0,0
Manila,14.596,120.977,2025-10-06T01:00:00,27,26,0,7.6,3.6,90.1,0,0,0
Manila,14.596,120.977,2025-10-06T02:00:00,26,25,0.1,8.6,3.5,19.9,0,0,0
Manila,14.596,120.977,2025-10-06T03:00:00,27,26,0,7.6,3.6,25.5,0,0,0
Manila,14.596,120.977,2025-10-06T04:00:00,27,26,0,8.6,3.6,25,0,0,0
Manila,14.596,120.977,2025-10-06T05:00:00,25.2,24.1,0,6.1,3.9,17.2,0,0,0
Manila,14.596,120.977,2025-10-06T06:00:00,27,26,0,6.5,3.6,25,12,0,0
Manila,14.596,120.977,2025-10-06T07:00:00,28,26,0,7.9,1.8,55.2,47,0.2,0
Manila,14.596,120.977,2025-10-06T08:00:00,27.2,24.8,0,10.4,0.4,77.8,156,0.6,2
Manila,14.596,120.977,2025-10-06T09:00:00,29,27,0,12.2,5.4,55.2,424,1.5,4
Manila,14.596,120.977,2025-10-06T10:00:00,30,26,0.1,16.2,9.3,55.2,191,0.7,2
Manila,14.596,120.977,2025-10-06T11:00:00,30.9,23.6,0.1,15.8,7.5,60.4,367,1.3,4
Manila,14.596,120.977,2025-10-06T12:00:00,28.4,24.6,0.3,16.2,17.4,49.1,182,0.7,2
Manila,14.596,120.977,2025-10-06T13:00:00,28.4,24.5,0,21.6,17.8,35.2,688,2.5,7
Manila,14.596,120.977,2025-10-06T14:00:00,30.7,24.7,0,20.9,7.7,60.6,192,0.7,2
Manila,14.596,120.977,2025-10-06T15:00:00,25,25,0.1,23,12.9,68.2,60,0.2,1
Manila,14.596,120.977,2025-10-06T16:00:00,27,26,0.2,23.4,5.4,90.4,33,0.1,0
Manila,14.596,120.977,2025-10-06T17:00:00,29.1,24.6,0.4,20.9,3.7,23.4,9,0,0
Manila,14.596,120.977,2025-10-06T18:00:00,26.2,23.7,0,5.8,6.7,76.3,0,0,0
Manila,14.596,120.977,2025-10-06T19:00:00,27,26,0,6.5,3.6,55.4,0,0,0
Manila,14.596,120.977,2025-10-06T20:00:00,27.2,24.5,0.1,15.5,1.8,56.7,0,0,0
Manila,14.596,120.977,2025-10-06T21:00:00,25.4,22.7,0.2,7.9,7.1,33,0,0,0
Manila,14.596,120.977,2025-10-06T22:00:00,25.4,22.7,0,6.5,9.9,38,0,0,0
Manila,14.596,120.977,2025-10-06T23:00:00,25.8,23.5,0,5,4.4,43.7,0,0,0
Manila,14.596,120.977,2025-10-07T00:00:00,27.4,24.2,0,5,11.4,33,0,0,0
Manila,14.596,120.977,2025-10-07T01:00:00,28,25,0,6.8,7.6,25.2,0,0,0
Manila,14.596,120.977,2025-10-07T02:00:00,26,24,0.1,9,4.5,77.3,0,0,0
Manila,14.596,120.977,2025-10-07T03:00:00,27,26,0.1,10.4,3.6,55,0,0,0
Manila,14.596,120.977,2025-10-07T04:00:00,27,25,0.2,19.1,5.4,90.1,0,0,0
Manila,14.596,120.977,2025-10-07T05:00:00,25.8,24,0.1,16.2,7.5,66.5,0,0,0
Manila,14.596,120.977,2025-10-07T06:00:00,26.2,22.8,0,8.3,13.5,87.3,11,0,0
Manila,14.596,120.977,2025-10-07T07:00:00,27,25,0,10.8,7.6,90.4,69,0.2,1
Manila,14.596,120.977,2025-10-07T08:00:00,27.6,24.6,0,19.4,6.7,79.1,268,1,3
Manila,14.596,120.977,2025-10-07T09:00:00,30,25,0.1,20.5,5.4,55.4,226,0.8,2
Manila,14.596,120.977,2025-10-07T10:00:00,30,24,0.1,21.2,5.4,89.2,338,1.2,3
Manila,14.596,120.977,2025-10-07T11:00:00,31,23,0.1,22.7,6.9,91.6,207,0.7,2
Manila,14.596,120.977,2025-10-07T12:00:00,32,24,0.1,22.7,5.5,89.2,517,1.9,5
Manila,14.596,120.977,2025-10-07T13:00:00,29.2,24.4,0,28.4,16.3,89,356,1.3,4
Manila,14.596,120.977,2025-10-07T14:00:00,31.1,23.4,0,28.4,8,91,219,0.8,2
Manila,14.596,120.977,2025-10-07T15:00:00,31,26,0,17.6,7.6,55.4,171,0.6,2
Manila,14.596,120.977,2025-10-07T16:00:00,31,26,0,14,9.3,55.4,62,0.2,1
Manila,14.596,120.977,2025-10-07T17:00:00,32,22.3,0,10.4,6.9,79.4,25,0.1,0
Manila,14.596,120.977,2025-10-07T18:00:00,30,25,0,7.9,3.6,25.5,0,0,0
Manila,14.596,120.977,2025-10-07T19:00:00,30,25,0,7.9,3.6,25.5,0,0,0
Manila,14.596,120.977,2025-10-07T20:00:00,27.5,23.3,0,8.6,0.9,77.1,0,0,0
Manila,14.596,120.977,2025-10-07T21:00:00,28,23.9,0,8.6,10.3,59.4,0,0,0
Manila,14.596,120.977,2025-10-07T22:00:00,27.2,23.9,0.3,9,8.9,57,0,0,0
Manila,14.596,120.977,2025-10-07T23:00:00,27,24,0,6.8,4.9,87.4,0,0,0
Manila,14.596,120.977,2025-10-08T00:00:00,28,25.6,0,7.2,10.4,49.3,0,0,0
Manila,14.596,120.977,2025-10-08T01:00:00,27,26,0,7.6,7.5,89.2,0,0,0
Manila,14.596,120.977,2025-10-08T02:00:00,26.2,24.2,0,7.6,2.1,70.6,0,0,0
Manila,14.596,120.977,2025-10-08T03:00:00,27,25,0.2,8.6,3.6,90.4,0,0,0
Manila,14.596,120.977,2025-10-08T04:00:00,26.8,24.3,0,6.1,18.2,92.3,0,0,0
Manila,14.596,120.977,2025-10-08T05:00:00,25.4,23.9,0,6.8,3.8,91,0,0,0
Manila,14.596,120.977,2025-10-08T06:00:00,27,24,0.1,7.6,9.3,99.6,9,0,0
Manila,14.596,120.977,2025-10-08T07:00:00,26,25,0,6.5,3.6,99.9,45,0.2,0
Manila,14.596,120.977,2025-10-08T08:00:00,26.1,24.5,0,15.5,0.3,95.4,126,0.5,1
Manila,14.596,120.977,2025-10-08T09:00:00,27,26,0.1,23.8,3.6,90.4,208,0.7,2
Manila,14.596,120.977,2025-10-08T10:00:00,28,26,0.1,27.4,5.4,90.4,47,0.2,0
Manila,14.596,120.977,2025-10-08T11:00:00,26.8,24.8,0.1,27.7,3.9,91.2,50,0.2,1
Manila,14.596,120.977,2025-10-08T12:00:00,26.8,25.4,0.2,28.8,15,92.3,60,0.2,1
Manila,14.596,120.977,2025-10-08T13:00:00,27.6,25.5,0.2,28.4,7.8,91.4,262,0.9,3
Manila,14.596,120.977,2025-10-08T14:00:00,28.9,25.4,0.6,29.2,7.5,98.9,183,0.7,2
Manila,14.596,120.977,2025-10-08T15:00:00,29,26,0.1,23.8,5.5,89.3,211,0.8,2
Manila,14.596,120.977,2025-10-08T16:00:00,29.2,25.6,0.2,20.5,11.8,91.4,96,0.3,1
Manila,14.596,120.977,2025-10-08T17:00:00,29.1,24.4,0,12.6,4.4,95.9,29,0.1,0
Manila,14.596,120.977,2025-10-08T18:00:00,28.4,24.9,0,10.8,12.2,55.4,0,0,0
Manila,14.596,120.977,2025-10-08T19:00:00,28.2,25.5,0,11.9,10.4,38,0,0,0
Manila,14.596,120.977,2025-10-08T20:00:00,26.4,24.6,0,12.2,3.9,90.7,0,0,0
Manila,14.596,120.977,2025-10-08T21:00:00,27.6,25.7,0.1,13.7,10.3,40.2,0,0,0
Manila,14.596,120.977,2025-10-08T22:00:00,27,25,0,11.9,3.6,25.2,0,0,0
Manila,14.596,120.977,2025-10-08T23:00:00,26.2,24.9,0,11.2,4.8,90.6,0,0,0
Manila,14.596,120.977,2025-10-09T00:00:00,27,25.4,0,12.6,6.7,84.9,0,0,0
Manila,14.596,120.977,2025-10-09T01:00:00,27.2,25.6,0,10.4,6.7,89.9,0,0,0
Manila,14.596,120.977,2025-10-09T02:00:00,25.6,24,0,9.7,3.6,86.6,0,0,0
Manila,14.596,120.977,2025-10-09T03:00:00,27,25.4,0.1,6.8,12.4,99.9,0,0,0
Manila,14.596,120.977,2025-10-09T04:00:00,26.2,26.2,0.1,15.8,10.7,92.3,0,0,0
Manila,14.596,120.977,2025-10-09T05:00:00,25.1,24.4,0.2,15.1,4.3,86.8,0,0,0
Manila,14.596,120.977,2025-10-09T06:00:00,27.2,27.2,0.1,7.6,10.4,83.9,5,0,0
Manila,14.596,120.977,2025-10-09T07:00:00,26.6,25.1,0.1,16.2,10.3,83.9,56,0.2,1
Manila,14.596,120.977,2025-10-09T08:00:00,26.2,24.6,0.2,19.1,5.2,92.4,230,0.8,2
Manila,14.596,120.977,2025-10-09T09:00:00,28.6,25.6,0.3,19.8,13.7,54,833,3,8
Manila,14.596,120.977,2025-10-09T10:00:00,29,26,0.4,19.1,7.6,89.2,625,2.3,6
Manila,14.596,120.977,2025-10-09T11:00:00,30.5,24,0.3,19.1,8.1,83.7,255,0.9,3
Manila,14.596,120.977,2025-10-09T12:00:00,29.6,25.8,0.3,16.6,22.6,40.5,177,0.6,2
Manila,14.596,120.977,2025-10-09T13:00:00,29.6,26.5,0.7,16.9,24.7,40.4,193,0.7,2
Manila,14.596,120.977,2025-10-09T14:00:00,27.8,26.4,0.2,18,5.6,92.5,37,0.1,0
Manila,14.596,120.977,2025-10-09T15:00:00,29.6,25.8,0.2,18.7,26.2,64.4,182,0.7,2
Manila,14.596,120.977,2025-10-09T16:00:00,29,25,2.5,19.1,11.2,90.8,31,0.1,0
Manila,14.596,120.977,2025-10-09T17:00:00,26.5,24.2,1.5,15.8,6.7,100,8,0,0
Manila,14.596,120.977,2025-10-09T18:00:00,25.4,25.1,2.3,11.2,17.1,99.9,0,0,0
Manila,14.596,120.977,2025-10-09T19:00:00,25.8,25.2,2.9,5,8.4,87.3,0,0,0
Manila,14.596,120.977,2025-10-09T20:00:00,26.2,24.7,2.4,8.6,8.3,83.6,0,0,0
Manila,14.596,120.977,2025-10-09T21:00:00,27,26,2.9,12.2,3.6,89.2,0,0,0
Manila,14.596,120.977,2025-10-09T22:00:00,26.6,25.8,1.4,12.6,13.7,89,0,0,0
Manila,14.596,120.977,2025-10-09T23:00:00,25.5,24,0.2,7.9,3.6,96.8,0,0,0
Manila,14.596,120.977,2025-10-10T00:00:00,27,26,0.1,7.6,3.6,88.9,0,0,0
Manila,14.596,120.977,2025-10-10T01:00:00,26.2,24.8,0.1,7.9,14.8,64.2,0,0,0
Manila,14.596,120.977,2025-10-10T02:00:00,24.9,23.6,0.1,9.7,0.6,84.2,0,0,0
Manila,14.596,120.977,2025-10-10T03:00:00,26.2,24.8,0.1,7.6,15.2,64.4,0,0,0
Manila,14.596,120.977,2025-10-10T04:00:00,26,25,0.3,6.8,1.9,89.2,0,0,0
Manila,14.596,120.977,2025-10-10T05:00:00,24.9,24,0.4,8.3,2.4,96.4,0,0,0
Manila,14.596,120.977,2025-10-10T06:00:00,26.2,25.6,0.3,11.2,14.5,64.5,8,0,0
Manila,14.596,120.977,2025-10-10T07:00:00,27,25.3,0.1,10.8,12.6,89,61,0.2,1
Manila,14.596,120.977,2025-10-10T08:00:00,26.8,24.3,0.1,13,4.9,98.2,184,0.7,2
Manila,14.596,120.977,2025-10-10T09:00:00,28.6,25.3,0.1,14.4,12.2,84,157,0.6,2
Manila,14.596,120.977,2025-10-10T10:00:00,29,26,0.3,17.3,9.3,89.3,260,0.9,3
Manila,14.596,120.977,2025-10-10T11:00:00,29,23.5,0.3,19.1,5.5,97.2,313,1.1,3
Manila,14.596,120.977,2025-10-10T12:00:00,29.4,25.5,0.9,20.2,14.8,82.6,64,0.2,1
Manila,14.596,120.977,2025-10-10T13:00:00,27,25.5,0.7,20.9,15.8,94.9,83,0.3,1
Manila,14.596,120.977,2025-10-10T14:00:00,28.6,25.8,3.8,20.2,6.8,99,211,0.8,2
Manila,14.596,120.977,2025-10-10T15:00:00,27,27,1.2,18.7,5.4,99.9,32,0.1,0
Manila,14.596,120.977,2025-10-10T16:00:00,27.8,26.3,2.4,18,6.6,92.3,31,0.1,0
Manila,14.596,120.977,2025-10-10T17:00:00,27,25,1.3,14.8,3.9,91.2,10,0,0
Manila,14.596,120.977,2025-10-10T18:00:00,27.8,26.3,0.7,10.8,6.6,92.3,0,0,0
Manila,14.596,120.977,2025-10-10T19:00:00,27.8,25.3,0.5,7.6,6.6,89.9,0,0,0
Manila,14.596,120.977,2025-10-10T20:00:00,26.7,25.1,0.4,10.1,4.3,84.2,0,0,0
Manila,14.596,120.977,2025-10-10T21:00:00,27.2,25.2,0.6,11.9,6.6,83.9,0,0,0
Manila,14.596,120.977,2025-10-10T22:00:00,27.4,26.6,0.7,10.4,6.6,78.9,0,0,0
Manila,14.596,120.977,2025-10-10T23:00:00,25.7,24.5,0.6,6.8,4,75.2,0,0,0
Manila,14.596,120.977,2025-10-11T00:00:00,26,26,0.2,6.1,0,55.4,0,0,0
Manila,14.596,120.977,2025-10-11T01:00:00,26,26,0.1,6.5,1.8,25.5,0,0,0
Manila,14.596,120.977,2025-10-11T02:00:00,25.3,24.5,0,5.8,0.4,82.7,0,0,0
Manila,14.596,120.977,2025-10-11T03:00:00,27.4,25.9,0.1,4.7,6.3,91.1,0,0,0
Manila,14.596,120.977,2025-10-11T04:00:00,27.2,25.8,0,5.8,4.9,91.1,0,0,0
Manila,14.596,120.977,2025-10-11T05:00:00,24.8,23.9,0,5,1,22.6,0,0,0
Manila,14.596,120.977,2025-10-11T06:00:00,26,26,0,5.4,3.6,25.5,18,0.1,0
Manila,14.596,120.977,2025-10-11T07:00:00,27.6,25.3,0.1,11.2,5.1,33,75,0.3,1
Manila,14.596,120.977,2025-10-11T08:00:00,26.8,24.8,0.2,14.4,4.2,24.6,327,1.2,3
Manila,14.596,120.977,2025-10-11T09:00:00,28.8,25.5,0.1,14.8,7.4,86.3,199,0.7,2
Manila,14.596,120.977,2025-10-11T10:00:00,31,25,0,15.5,5.4,90.4,180,0.6,2
Manila,14.596,120.977,2025-10-11T11:00:00,30.2,24.7,0,15.1,7.6,33.7,633,2.3,6
Manila,14.596,120.977,2025-10-11T12:00:00,29,26,0,15.8,16.6,90.8,528,1.9,5
Manila,14.596,120.977,2025-10-11T13:00:00,30,25,0.1,20.2,20.5,88.9,427,1.5,4
Manila,14.596,120.977,2025-10-11T14:00:00,30.3,24.3,0,21.6,8.2,86.8,223,0.8,2
Manila,14.596,120.977,2025-10-11T15:00:00,29,26,0.2,33.5,11.2,90.8,155,0.6,2
Manila,14.596,120.977,2025-10-11T16:00:00,29,26,0,24.1,13,55.4,88,0.3,1
Manila,14.596,120.977,2025-10-11T17:00:00,29.5,24.8,0,12.6,4.3,55.1,20,0.1,0
Manila,14.596,120.977,2025-10-11T18:00:00,26,25,0,8.3,9.3,25.5,0,0,0
Manila,14.596,120.977,2025-10-11T19:00:00,28,26,0,5.4,3.6,25.5,0,0,0
Manila,14.596,120.977,2025-10-11T20:00:00,27,25,0,6.1,0.2,14.4,0,0,0
Manila,14.596,120.977,2025-10-11T21:00:00,26.6,25.8,0,6.5,3.3,25,0,0,0
Manila,14.596,120.977,2025-10-11T22:00:00,27.6,26.8,0,8.6,4.8,51.3,0,0,0
Manila,14.596,120.977,2025-10-11T23:00:00,26.4,25.2,0,10.1,0.2,91.9,0,0,0
Manila,14.596,120.977,2025-10-12T00:00:00,27,27,0,9.7,3.6,88.9,0,0,0
Manila,14.596,120.977,2025-10-12T01:00:00,26,26,0,8.3,3.6,88.9,0,0,0
